Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-06-19 20:00:13;"Torsdag";"Bench Press (Barbell)";4;80;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Bench Press (Barbell)";5;90;kg;3;;;0;;
2018-06-19 20:00:13;"Torsdag";"Bench Press (Barbell)";6;80;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Bench Press (Barbell)";7;80;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Overhead Press (Barbell)";1;45;kg;5;;;0;"";""
2018-06-19 20:00:13;"Torsdag";"Overhead Press (Barbell)";2;55;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Overhead Press (Barbell)";3;62.5;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Overhead Press (Barbell)";4;70;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";1;80;kg;5;;;0;"";
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";2;110;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";3;130;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";4;150;kg;5;;;0;;
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";5;170;kg;4;;;0;;
2018-06-19 20:00:13;"Torsdag";"Sumo Deadlift (Barbell)";6;185;kg;2;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Bench Press (Barbell)";1;42.5;kg;5;;;0;"";""
2018-06-25 19:04:06;"Evening Workout";"Bench Press (Barbell)";2;52.5;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Bench Press (Barbell)";3;62.5;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Bench Press (Barbell)";4;72.5;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Bench Press (Barbell)";5;82.5;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Squat (Barbell)";1;75;kg;5;;;0;"";
2018-06-25 19:04:06;"Evening Workout";"Squat (Barbell)";2;92.5;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Squat (Barbell)";3;110;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Squat (Barbell)";4;130;kg;5;;;0;;
2018-06-25 19:04:06;"Evening Workout";"Squat (Barbell)";5;147.5;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Bosu crunch ";1;16;kg;10;;;0;"";
2018-06-29 17:03:50;"Onsdag+fredag";"Bosu crunch ";2;16;kg;10;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Bosu crunch ";3;16;kg;10;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Deadlift (Barbell)";1;100;kg;5;;;0;"";
2018-06-29 17:03:50;"Onsdag+fredag";"Overhead Press (Barbell)";1;40;kg;5;;;0;"";""
2018-06-29 17:03:50;"Onsdag+fredag";"Overhead Press (Barbell)";2;50;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Overhead Press (Barbell)";3;58;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Overhead Press (Barbell)";4;65;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Pull Up";1;;;8;;;0;"";
2018-06-29 17:03:50;"Onsdag+fredag";"Pull Up";2;;;8;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";1;75;kg;5;;;0;"";
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";2;93;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";3;110;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";4;130;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";5;150;kg;3;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";6;110;kg;8;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";7;110;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Squat (Barbell)";8;110;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Sumo Deadlift (Barbell)";1;100;kg;5;;;0;"";
2018-06-29 17:03:50;"Onsdag+fredag";"Sumo Deadlift (Barbell)";2;120;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Sumo Deadlift (Barbell)";3;140;kg;5;;;0;;
2018-06-29 17:03:50;"Onsdag+fredag";"Sumo Deadlift (Barbell)";4;160;kg;4;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench (close-grip) ";1;60;kg;5;;;0;"";
2018-07-01 13:48:49;"Søndag";"Bench (close-grip) ";2;70;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench (close-grip) ";3;80;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench (close-grip) ";4;85;kg;3;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench Press (Barbell)";1;42.5;kg;5;;;0;"";""
2018-07-01 13:48:49;"Søndag";"Bench Press (Barbell)";2;52.5;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench Press (Barbell)";3;65;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench Press (Barbell)";4;75;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bench Press (Barbell)";5;85;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bent Over Row (Barbell)";1;40;kg;5;;;0;"";
2018-07-01 13:48:49;"Søndag";"Bent Over Row (Barbell)";2;50;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bent Over Row (Barbell)";3;60;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bent Over Row (Barbell)";4;70;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bent Over Row (Barbell)";5;80;kg;5;;;0;;
2018-07-01 13:48:49;"Søndag";"Bicycle Crunch";1;20;kg;30;;;0;"";
2018-07-01 13:48:49;"Søndag";"Bicycle Crunch";2;20;kg;20;;;0;;
2018-07-01 13:48:49;"Søndag";"Bicycle Crunch";3;20;kg;20;;;0;;
2018-07-01 13:48:49;"Søndag";"Farmer's Walk";1;26;kg;1;;;0;"";
2018-07-01 13:48:49;"Søndag";"Farmer's Walk";2;26;kg;1;;;0;;
2018-07-01 13:48:49;"Søndag";"Farmer's Walk";3;26;kg;1;;;0;;
2018-07-01 13:48:49;"Søndag";"Lateral Raise (Dumbbell)";1;7.5;kg;8;;;0;"";
2018-07-01 13:48:49;"Søndag";"Lateral Raise (Dumbbell)";2;5;kg;12;;;0;;
2018-07-01 13:48:49;"Søndag";"Lateral Raise (Dumbbell)";3;5;kg;10;;;0;;
2018-07-01 13:48:49;"Søndag";"Preacher Curl (Barbell)";1;11.25;kg;8;;;0;"";
2018-07-01 13:48:49;"Søndag";"Preacher Curl (Barbell)";2;12;kg;8;;;0;;
2018-07-01 13:48:49;"Søndag";"Preacher Curl (Barbell)";3;12;kg;8;;;0;;
2018-07-01 13:48:49;"Søndag";"Preacher Curl (Barbell)";4;12;kg;8;;;0;;
2018-07-01 13:48:49;"Søndag";"Pull Up";1;;;9;;;0;"";
2018-07-01 13:48:49;"Søndag";"Pull Up";2;;;8;;;0;;
2018-07-01 13:48:49;"Søndag";"Pull Up";3;;;8;;;0;;
2018-07-02 18:29:48;"Mandag ";"Bosu crunch ";1;16;kg;12;;;0;"";
2018-07-02 18:29:48;"Mandag ";"Bosu crunch ";2;16;kg;12;;;0;;
2018-07-02 18:29:48;"Mandag ";"Bosu crunch ";3;16;kg;12;;;0;;
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";1;100;kg;10;;;0;"";
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";2;125;kg;10;;;0;;
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";3;100;kg;10;;;0;;
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";4;100;kg;10;;;0;;
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";5;100;kg;10;;;0;;
2018-07-02 18:29:48;"Mandag ";"Calf raise (one leg) ";6;75;kg;15;;;0;;
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";2;75;kg;5;;;0;;
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";3;95;kg;5;;;0;;
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";4;113;kg;5;;;0;;
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";5;133;kg;5;;;0;;
2018-07-02 18:29:48;"Mandag ";"Squat (Barbell)";6;150;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Squat (Barbell)";1;55;kg;5;;;0;"";""
2018-07-04 17:00:34;"Onsdag";"Squat (Barbell)";2;75;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Squat (Barbell)";3;95;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Squat (Barbell)";4;112.5;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Squat (Barbell)";5;112.5;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Sumo Deadlift (Barbell)";1;82.5;kg;5;;;0;"";
2018-07-04 17:00:34;"Onsdag";"Sumo Deadlift (Barbell)";2;102.5;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Sumo Deadlift (Barbell)";3;122.5;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Sumo Deadlift (Barbell)";4;142.5;kg;5;;;0;;
2018-07-04 17:00:34;"Onsdag";"Sumo Deadlift (Barbell)";5;162.5;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";1;42.5;kg;5;;;0;"";
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";2;52.5;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";3;65;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";4;75;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";5;87.5;kg;3;;;0;;
2018-07-05 19:25:22;"Torsdag";"Bench Press (Barbell)";6;65;kg;8;;;0;;
2018-07-05 19:25:22;"Torsdag";"Overhead Press (Barbell)";1;42.5;kg;5;;;0;"";""
2018-07-05 19:25:22;"Torsdag";"Overhead Press (Barbell)";2;50;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Overhead Press (Barbell)";3;60;kg;5;;;0;;
2018-07-05 19:25:22;"Torsdag";"Overhead Press (Barbell)";4;67.5;kg;4;;;0;;
2018-07-06 17:21:26;"Fredag";"Bicycle Crunch";1;20;kg;40;;;0;"";
2018-07-06 17:21:26;"Fredag";"Bicycle Crunch";2;20;kg;40;;;0;;
2018-07-06 17:21:26;"Fredag";"Bicycle Crunch";3;20;kg;40;;;0;;
2018-07-06 17:21:26;"Fredag";"Calf raise (one leg) ";1;50;kg;15;;;0;"";
2018-07-06 17:21:26;"Fredag";"Calf raise (one leg) ";2;75;kg;12;;;0;;
2018-07-06 17:21:26;"Fredag";"Calf raise (one leg) ";3;100;kg;10;;;0;;
2018-07-06 17:21:26;"Fredag";"Calf raise (one leg) ";4;125;kg;8;;;0;;
2018-07-06 17:21:26;"Fredag";"Calf raise (one leg) ";5;75;kg;15;;;0;;
2018-07-06 17:21:26;"Fredag";"Romanian Deadlift (Barbell)";1;60;kg;7;;;0;"";
2018-07-06 17:21:26;"Fredag";"Romanian Deadlift (Barbell)";2;100;kg;7;;;0;;
2018-07-06 17:21:26;"Fredag";"Romanian Deadlift (Barbell)";3;120;kg;7;;;0;;
2018-07-06 17:21:26;"Fredag";"Romanian Deadlift (Barbell)";4;110;kg;7;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";2;75;kg;5;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";3;95;kg;5;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";4;112.5;kg;5;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";5;132.5;kg;5;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";6;155;kg;3;;;0;;
2018-07-06 17:21:26;"Fredag";"Squat (Barbell)";7;112.5;kg;8;;;0;;
2018-07-08 16:15:36;"Søndag";"Ball Crunch";1;;;25;;;0;"";
2018-07-08 16:15:36;"Søndag";"Ball Crunch";2;;;25;;;0;;
2018-07-08 16:15:36;"Søndag";"Ball Crunch";3;;;25;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench (close-grip) ";1;62.5;kg;5;;;0;"";
2018-07-08 16:15:36;"Søndag";"Bench (close-grip) ";2;72.5;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench (close-grip) ";3;82.5;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench (close-grip) ";4;75;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench Press (Barbell)";1;45;kg;5;;;0;"";""
2018-07-08 16:15:36;"Søndag";"Bench Press (Barbell)";2;55;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench Press (Barbell)";3;65;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench Press (Barbell)";4;77.5;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bench Press (Barbell)";5;87.5;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bent Over Row (Barbell)";1;43;kg;5;;;0;"";
2018-07-08 16:15:36;"Søndag";"Bent Over Row (Barbell)";2;53;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bent Over Row (Barbell)";3;63;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bent Over Row (Barbell)";4;73;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Bent Over Row (Barbell)";5;83;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Farmer's Walk";1;28;kg;1;;;0;"";
2018-07-08 16:15:36;"Søndag";"Farmer's Walk";2;28;kg;1;;;0;;
2018-07-08 16:15:36;"Søndag";"Farmer's Walk";3;28;kg;1;;;0;;
2018-07-08 16:15:36;"Søndag";"Preacher Curl (Barbell)";1;12;kg;9;;;0;"";
2018-07-08 16:15:36;"Søndag";"Preacher Curl (Barbell)";2;12;kg;9;;;0;;
2018-07-08 16:15:36;"Søndag";"Preacher Curl (Barbell)";3;12;kg;9;;;0;;
2018-07-08 16:15:36;"Søndag";"Preacher Curl (Barbell)";4;12;kg;5;;;0;;
2018-07-08 16:15:36;"Søndag";"Pull Up";1;;;8;;;0;"";
2018-07-08 16:15:36;"Søndag";"Pull Up";2;;;7;;;0;;
2018-07-11 17:15:27;"Mandag ";"Overhead Press (Barbell)";1;40;kg;5;;;0;"";
2018-07-11 17:15:27;"Mandag ";"Overhead Press (Barbell)";2;50;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Overhead Press (Barbell)";3;60;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Overhead Press (Barbell)";4;68;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";2;80;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";3;100;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";4;120;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";5;135;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Squat (Barbell)";6;155;kg;4;;;0;;
2018-07-11 17:15:27;"Mandag ";"Sumo Deadlift (Barbell)";1;100;kg;5;;;0;"";
2018-07-11 17:15:27;"Mandag ";"Sumo Deadlift (Barbell)";2;125;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Sumo Deadlift (Barbell)";3;145;kg;5;;;0;;
2018-07-11 17:15:27;"Mandag ";"Sumo Deadlift (Barbell)";4;165;kg;5;;;0;;
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";1;45;kg;5;;;0;"";""
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";2;55;kg;5;;;0;;
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";3;65;kg;5;;;0;;
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";4;77.5;kg;5;;;0;;
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";5;90;kg;3;;;0;;
2018-07-12 19:13:49;"Torsdag";"Bench Press (Barbell)";6;70;kg;8;;;0;;
2018-07-12 19:13:49;"Torsdag";"Chin Up";1;0;kg;5;;;0;"";
2018-07-12 19:13:49;"Torsdag";"Chin Up";2;8;kg;5;;;0;;
2018-07-12 19:13:49;"Torsdag";"Chin Up";3;12;kg;4;;;0;;
2018-07-12 19:13:49;"Torsdag";"Chin Up";4;16;kg;3;;;0;;
2018-07-12 19:13:49;"Torsdag";"Chin Up";5;20;kg;3;;;0;;
2018-07-12 19:13:49;"Torsdag";"V-sit";1;0;kg;15;;;0;"";
2018-07-12 19:13:49;"Torsdag";"V-sit";2;0;kg;15;;;0;;
2018-07-12 19:13:49;"Torsdag";"V-sit";3;0;kg;15;;;0;;
2018-07-13 16:56:30;"Fredag";"Romanian Deadlift (Barbell)";1;60;kg;8;;;0;"";
2018-07-13 16:56:30;"Fredag";"Romanian Deadlift (Barbell)";2;80;kg;8;;;0;;
2018-07-13 16:56:30;"Fredag";"Romanian Deadlift (Barbell)";3;100;kg;8;;;0;;
2018-07-13 16:56:30;"Fredag";"Romanian Deadlift (Barbell)";4;110;kg;8;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";2;80;kg;5;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";3;100;kg;5;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";4;120;kg;5;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";5;135;kg;5;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";6;150;kg;3;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";7;140;kg;5;;;0;;
2018-07-13 16:56:30;"Fredag";"Squat (Barbell)";8;120;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Ball Crunch";1;;;20;;;0;"";
2018-07-15 11:57:27;"Søndag";"Ball Crunch";2;;;25;;;0;;
2018-07-15 11:57:27;"Søndag";"Ball Crunch";3;;;25;;;0;;
2018-07-15 11:57:27;"Søndag";"Ball push up";1;;;10;;;0;"";
2018-07-15 11:57:27;"Søndag";"Ball push up";2;;;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench (close-grip) ";1;60;kg;5;;;0;"";
2018-07-15 11:57:27;"Søndag";"Bench (close-grip) ";2;70;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench (close-grip) ";3;80;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench (close-grip) ";4;85;kg;3;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench (close-grip) ";5;80;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench Press (Barbell)";1;50;kg;5;;;0;"";""
2018-07-15 11:57:27;"Søndag";"Bench Press (Barbell)";2;60;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench Press (Barbell)";3;70;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench Press (Barbell)";4;80;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bench Press (Barbell)";5;90;kg;4;;;0;;
2018-07-15 11:57:27;"Søndag";"Bent Over Row (Barbell)";1;45;kg;5;;;0;"";
2018-07-15 11:57:27;"Søndag";"Bent Over Row (Barbell)";2;55;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bent Over Row (Barbell)";3;65;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bent Over Row (Barbell)";4;75;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Bent Over Row (Barbell)";5;85;kg;5;;;0;;
2018-07-15 11:57:27;"Søndag";"Calf raise (one leg) ";1;75;kg;10;;;0;"";
2018-07-15 11:57:27;"Søndag";"Calf raise (one leg) ";2;100;kg;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Calf raise (one leg) ";3;100;kg;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Calf raise (one leg) ";4;100;kg;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Farmer's Walk";1;30;kg;1;;;0;"";
2018-07-15 11:57:27;"Søndag";"Farmer's Walk";2;30;kg;1;;;0;;
2018-07-15 11:57:27;"Søndag";"Farmer's Walk";3;30;kg;1;;;0;;
2018-07-15 11:57:27;"Søndag";"Preacher Curl (Barbell)";1;12;kg;10;;;0;"";
2018-07-15 11:57:27;"Søndag";"Preacher Curl (Barbell)";2;12;kg;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Preacher Curl (Barbell)";3;12;kg;10;;;0;;
2018-07-15 11:57:27;"Søndag";"Preacher Curl (Barbell)";4;12;kg;8;;;0;;
2018-07-15 11:57:27;"Søndag";"Pull Up";1;;;9;;;0;"";
2018-07-17 17:01:55;"Mandag ";"Bicycle Crunch";1;22;kg;30;;;0;"";
2018-07-17 17:01:55;"Mandag ";"Bicycle Crunch";2;22;kg;30;;;0;;
2018-07-17 17:01:55;"Mandag ";"Bicycle Crunch";3;22;kg;30;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";2;80;kg;5;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";3;100;kg;5;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";4;120;kg;5;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";5;135;kg;5;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";6;155;kg;5;;;0;;
2018-07-17 17:01:55;"Mandag ";"Squat (Barbell)";7;140;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2018-07-19 16:29:10;"Onsdag";"Squat (Barbell)";2;80;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Squat (Barbell)";3;100;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Squat (Barbell)";4;120;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Squat (Barbell)";5;120;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Sumo Deadlift (Barbell)";1;60;kg;5;;;0;"";
2018-07-19 16:29:10;"Onsdag";"Sumo Deadlift (Barbell)";2;100;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Sumo Deadlift (Barbell)";3;130;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Sumo Deadlift (Barbell)";4;150;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"Sumo Deadlift (Barbell)";5;170;kg;5;;;0;;
2018-07-19 16:29:10;"Onsdag";"V-sit";1;;;17;;;0;"";
2018-07-19 16:29:10;"Onsdag";"V-sit";2;;;17;;;0;;
2018-07-19 16:29:10;"Onsdag";"V-sit";3;;;17;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";1;45;kg;5;;;0;"";
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";2;60;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";3;70;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";4;80;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";5;90;kg;2;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";6;80;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Bench Press (Barbell)";7;80;kg;4;;;0;;
2018-07-20 18:16:08;"Torsdag";"Overhead Press (Barbell)";1;45;kg;5;;;0;"";""
2018-07-20 18:16:08;"Torsdag";"Overhead Press (Barbell)";2;52.5;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Overhead Press (Barbell)";3;62.5;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Overhead Press (Barbell)";4;70;kg;3;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";1;70;kg;5;;;0;"";
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";2;80;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";3;100;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";4;120;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";5;135;kg;5;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";6;160;kg;3;;;0;;
2018-07-20 18:16:08;"Torsdag";"Squat (Barbell)";7;142.5;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench (close-grip) ";1;62.5;kg;5;;;0;"";
2018-07-22 15:01:44;"Søndag";"Bench (close-grip) ";2;72.5;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench (close-grip) ";3;82.5;kg;3;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench (close-grip) ";4;70;kg;8;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";1;50;kg;5;;;0;"";""
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";2;60;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";3;70;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";4;80;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";5;85;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bench Press (Barbell)";6;80;kg;4;;;0;;
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";1;45;kg;5;;;0;"";
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";2;55;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";3;65;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";4;75;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";5;87.5;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bent Over Row (Barbell)";6;80;kg;5;;;0;;
2018-07-22 15:01:44;"Søndag";"Bosu crunch ";1;16;kg;14;;;0;"";
2018-07-22 15:01:44;"Søndag";"Bosu crunch ";2;16;kg;14;;;0;;
2018-07-22 15:01:44;"Søndag";"Bosu crunch ";3;16;kg;14;;;0;;
2018-07-22 15:01:44;"Søndag";"Farmer's Walk";1;32;kg;1;;;0;"";
2018-07-22 15:01:44;"Søndag";"Farmer's Walk";2;32;kg;1;;;0;;
2018-07-22 15:01:44;"Søndag";"Farmer's Walk";3;32;kg;1;;;0;;
2018-07-22 15:01:44;"Søndag";"Lateral Raise (Dumbbell)";1;5;kg;10;;;0;"";
